ts_code,name,healthcare_subindustry,horizon_sessions,expected_return_score,drawdown_risk_score,risk_model_version,model_training_end
300298.SZ,三诺生物,医疗设备,120,44.193548387096776,5.483870967741936,基础回撤模型,2026-06-09
300341.SZ,麦克奥迪,医疗设备,120,40.96774193548387,24.516129032258064,基础回撤模型,2026-06-09
300347.SZ,泰格医药,CXO/CDMO,120,40.64516129032258,58.387096774193544,基础回撤模型,2026-06-09
300357.SZ,我武生物,生物制品/创新药,120,41.935483870967744,20.64516129032258,基础回撤模型,2026-06-09
300358.SZ,楚天科技,医疗设备,120,56.774193548387096,27.09677419354839,基础回撤模型,2026-06-09
300363.SZ,博腾股份,CXO/CDMO,120,5.806451612903226,71.61290322580646,基础回撤模型,2026-06-09
300401.SZ,花园生物,原料药,120,18.70967741935484,91.29032258064515,基础回撤模型,2026-06-09
300406.SZ,九强生物,IVD/体外诊断,120,39.35483870967742,18.064516129032256,基础回撤模型,2026-06-09
300436.SZ,广生堂,化学制药/创新药,120,9.032258064516128,94.83870967741936,基础回撤模型,2026-06-09
300451.SZ,创业慧康,互联网医疗/医疗IT,120,33.87096774193548,39.35483870967742,基础回撤模型,2026-06-09
300463.SZ,迈克生物,IVD/体外诊断,120,78.70967741935485,10.32258064516129,基础回撤模型,2026-06-09
300482.SZ,万孚生物,IVD/体外诊断,120,30.32258064516129,66.12903225806451,基础回撤模型,2026-06-09
300497.SZ,富祥股份,原料药,120,9.67741935483871,68.38709677419355,基础回撤模型,2026-06-09
300529.SZ,健帆生物,医疗耗材,120,28.064516129032256,13.870967741935484,基础回撤模型,2026-06-09
300558.SZ,贝达药业,生物制品/生物科技,120,20.0,82.9032258064516,基础回撤模型,2026-06-09
300573.SZ,兴齐眼药,化学制药/创新药,120,2.903225806451613,35.483870967741936,基础回撤模型,2026-06-09
300595.SZ,欧普康视,医疗耗材,120,34.516129032258064,18.387096774193548,基础回撤模型,2026-06-09
300601.SZ,康泰生物,疫苗,120,48.38709677419355,41.612903225806456,基础回撤模型,2026-06-09
300633.SZ,开立医疗,医疗设备,120,24.516129032258064,12.580645161290322,基础回撤模型,2026-06-09
300676.SZ,华大基因,医疗服务,120,57.096774193548384,39.67741935483871,基础回撤模型,2026-06-09
300677.SZ,英科医疗,医疗耗材,120,71.61290322580646,55.80645161290323,基础回撤模型,2026-06-09
300685.SZ,艾德生物,IVD/体外诊断,120,10.32258064516129,51.61290322580645,基础回撤模型,2026-06-09
300702.SZ,天宇股份,CXO/CDMO,120,68.70967741935485,11.935483870967742,基础回撤模型,2026-06-09
300705.SZ,九典制药,化学制药/创新药,120,15.806451612903224,21.935483870967744,基础回撤模型,2026-06-09
300723.SZ,一品红,化学制药/创新药,120,32.903225806451616,93.2258064516129,基础回撤模型,2026-06-09
300725.SZ,药石科技,CXO/CDMO,120,8.709677419354838,28.387096774193548,基础回撤模型,2026-06-09
300759.SZ,康龙化成,CXO/CDMO,120,4.838709677419355,49.03225806451613,基础回撤模型,2026-06-09
300760.SZ,迈瑞医疗,医疗设备,120,20.64516129032258,10.0,基础回撤模型,2026-06-09
300765.SZ,石药创新,原料药,120,87.74193548387098,81.93548387096774,基础回撤模型,2026-06-09
300832.SZ,新产业,IVD/体外诊断,120,12.903225806451612,40.0,基础回撤模型,2026-06-09
300841.SZ,康华生物,疫苗,120,16.129032258064516,45.806451612903224,基础回撤模型,2026-06-09
300888.SZ,稳健医疗,医疗器械其他,120,60.322580645161295,7.741935483870968,基础回撤模型,2026-06-09
300896.SZ,爱美客,医美/美妆,120,11.935483870967742,60.0,基础回撤模型,2026-06-09
301015.SZ,百洋医药,医药流通,120,15.483870967741936,56.774193548387096,基础回撤模型,2026-06-09
301017.SZ,漱玉平民,零售药房,120,36.774193548387096,68.70967741935485,基础回撤模型,2026-06-09
301047.SZ,义翘神州,CXO/CDMO,120,80.0,4.838709677419355,基础回撤模型,2026-06-09
301080.SZ,百普赛斯,生物制品/创新药,120,14.516129032258066,34.83870967741935,基础回撤模型,2026-06-09
301087.SZ,可孚医疗,医疗耗材,120,74.83870967741936,43.87096774193549,基础回撤模型,2026-06-09
301093.SZ,华兰股份,医疗耗材,120,80.3225806451613,94.19354838709675,基础回撤模型,2026-06-09
301096.SZ,百诚医药,CXO/CDMO,120,70.3225806451613,73.22580645161291,基础回撤模型,2026-06-09
301188.SZ,力诺药包,医疗耗材,120,23.870967741935484,99.35483870967742,基础回撤模型,2026-06-09
301201.SZ,诚达药业,CXO/CDMO,120,12.258064516129032,75.16129032258064,基础回撤模型,2026-06-09
301207.SZ,华兰疫苗,疫苗,120,69.6774193548387,54.516129032258064,基础回撤模型,2026-06-09
301211.SZ,亨迪药业,原料药,120,67.74193548387096,83.87096774193549,基础回撤模型,2026-06-09
301230.SZ,泓博医药,CXO/CDMO,120,15.161290322580644,84.19354838709677,基础回撤模型,2026-06-09
301235.SZ,华康洁净,医疗设备,120,18.387096774193548,95.48387096774194,基础回撤模型,2026-06-09
301246.SZ,宏源药业,原料药,120,5.483870967741936,47.41935483870968,基础回撤模型,2026-06-09
301263.SZ,泰恩康,医疗器械其他,120,54.83870967741935,80.3225806451613,基础回撤模型,2026-06-09
301267.SZ,华厦眼科,医疗服务,120,86.45161290322581,31.61290322580645,基础回撤模型,2026-06-09
301281.SZ,科源制药,原料药,120,55.16129032258065,89.03225806451613,基础回撤模型,2026-06-09
301293.SZ,三博脑科,医疗服务,120,25.806451612903224,73.54838709677419,基础回撤模型,2026-06-09
301301.SZ,川宁生物,原料药,120,13.870967741935484,2.903225806451613,基础回撤模型,2026-06-09
301333.SZ,诺思格,CXO/CDMO,120,59.354838709677416,59.354838709677416,基础回撤模型,2026-06-09
301363.SZ,美好医疗,医疗设备,120,29.03225806451613,88.06451612903226,基础回撤模型,2026-06-09
301367.SZ,瑞迈特,医疗设备,120,96.12903225806453,78.38709677419354,基础回撤模型,2026-06-09
301393.SZ,昊帆生物,生物制品/生物科技,120,4.193548387096775,69.03225806451613,基础回撤模型,2026-06-09
301408.SZ,华人健康,零售药房,120,0.6451612903225806,81.61290322580645,基础回撤模型,2026-06-09
301580.SZ,爱迪特,医疗耗材,120,8.064516129032258,96.4516129032258,基础回撤模型,2026-06-09
301584.SZ,建发致新,医药流通,120,0.3225806451612903,80.64516129032258,基础回撤模型,2026-06-09
301602.SZ,超研股份,医疗设备,120,35.16129032258065,18.70967741935484,基础回撤模型,2026-06-09
600055.SH,万东医疗,互联网医疗/医疗IT,120,45.16129032258064,35.80645161290323,基础回撤模型,2026-06-09
600056.SH,中国医药,医药流通,120,70.0,29.354838709677416,基础回撤模型,2026-06-09
600062.SH,华润双鹤,化学制药/创新药,120,56.12903225806451,7.096774193548387,基础回撤模型,2026-06-09
600079.SH,ST人福,化学制药/创新药,120,51.29032258064517,1.935483870967742,基础回撤模型,2026-06-09
600085.SH,同仁堂,中药,120,51.61290322580645,44.83870967741935,基础回撤模型,2026-06-09
600129.SH,太极集团,中药,120,7.096774193548387,90.6451612903226,基础回撤模型,2026-06-09
600161.SH,天坛生物,血制品,120,26.451612903225808,27.741935483870968,基础回撤模型,2026-06-09
600196.SH,复星医药,生物制品/生物科技,120,53.2258064516129,9.032258064516128,基础回撤模型,2026-06-09
600201.SH,生物股份,动保/兽药,120,31.93548387096774,67.0967741935484,基础回撤模型,2026-06-09
600211.SH,西藏药业,生物制品/创新药,120,31.290322580645164,1.2903225806451613,基础回撤模型,2026-06-09
600216.SH,浙江医药,原料药,120,64.19354838709678,2.258064516129032,基础回撤模型,2026-06-09
600252.SH,中恒集团,中药,120,74.19354838709677,65.16129032258064,基础回撤模型,2026-06-09
600267.SH,海正药业,化学制药/创新药,120,72.25806451612902,37.74193548387097,基础回撤模型,2026-06-09
600276.SH,恒瑞医药,生物制品/生物科技,120,20.32258064516129,26.451612903225808,基础回撤模型,2026-06-09
600285.SH,羚锐制药,中药,120,14.838709677419354,23.548387096774192,基础回撤模型,2026-06-09
600299.SH,安迪苏,营养品/维生素,120,89.6774193548387,70.0,基础回撤模型,2026-06-09
600329.SH,达仁堂,中药,120,18.064516129032256,47.096774193548384,基础回撤模型,2026-06-09
600332.SH,白云山,中药,120,77.74193548387098,21.612903225806452,基础回撤模型,2026-06-09
600380.SH,健康元,化学制药/创新药,120,70.64516129032258,6.129032258064516,基础回撤模型,2026-06-09
600420.SH,国药现代,化学制药/创新药,120,97.09677419354838,12.903225806451612,基础回撤模型,2026-06-09
600422.SH,昆药集团,中药,120,79.6774193548387,61.29032258064516,基础回撤模型,2026-06-09
600436.SH,片仔癀,中药,120,57.74193548387097,76.77419354838709,基础回撤模型,2026-06-09
600488.SH,津药药业,原料药,120,86.12903225806451,97.09677419354838,基础回撤模型,2026-06-09
600511.SH,国药股份,医药流通,120,46.12903225806452,13.225806451612904,基础回撤模型,2026-06-09
600513.SH,联环药业,化学制药/仿制药,120,6.129032258064516,59.03225806451613,基础回撤模型,2026-06-09
600518.SH,康美药业,中药,120,33.5483870967742,62.58064516129033,基础回撤模型,2026-06-09
600521.SH,华海药业,化学制药/创新药,120,43.87096774193549,41.29032258064516,基础回撤模型,2026-06-09
600529.SH,山东药玻,医疗耗材,120,30.64516129032258,4.193548387096775,基础回撤模型,2026-06-09
600535.SH,天士力,中药,120,79.03225806451613,40.64516129032258,基础回撤模型,2026-06-09
600557.SH,康缘药业,中药,120,75.48387096774194,69.35483870967742,基础回撤模型,2026-06-09
600566.SH,济川药业,中药,120,89.35483870967742,60.322580645161295,基础回撤模型,2026-06-09
600572.SH,康恩贝,中药,120,42.25806451612903,15.483870967741936,基础回撤模型,2026-06-09
600587.SH,新华医疗,医疗设备,120,92.90322580645162,5.806451612903226,基础回撤模型,2026-06-09
600645.SH,中源协和,IVD/体外诊断,120,27.09677419354839,47.74193548387097,基础回撤模型,2026-06-09
600664.SH,哈药股份,化学制药/仿制药,120,65.80645161290323,60.64516129032258,基础回撤模型,2026-06-09
600713.SH,南京医药,医药流通,120,72.58064516129032,34.516129032258064,基础回撤模型,2026-06-09
600718.SH,东软集团,互联网医疗/医疗IT,120,81.29032258064515,42.90322580645161,基础回撤模型,2026-06-09
600739.SH,辽宁成大,疫苗,120,92.25806451612904,28.70967741935484,基础回撤模型,2026-06-09
600750.SH,华润江中,中药,120,68.06451612903226,50.645161290322584,基础回撤模型,2026-06-09
600763.SH,通策医疗,医疗服务,120,35.80645161290323,27.419354838709676,基础回撤模型,2026-06-09
600771.SH,广誉远,中药,120,30.0,54.83870967741935,基础回撤模型,2026-06-09
600789.SH,鲁抗医药,化学制药/创新药,120,61.935483870967744,30.64516129032258,基础回撤模型,2026-06-09
600812.SH,华北制药,化学制药/创新药,120,82.9032258064516,11.29032258064516,基础回撤模型,2026-06-09
600829.SH,人民同泰,医药流通,120,97.74193548387096,80.96774193548387,基础回撤模型,2026-06-09
600851.SH,海欣股份,化学制药/仿制药,120,59.03225806451613,63.54838709677419,基础回撤模型,2026-06-09
600867.SH,通化东宝,生物制品/创新药,120,71.93548387096774,14.838709677419354,基础回撤模型,2026-06-09
600993.SH,马应龙,中药,120,19.35483870967742,32.25806451612903,基础回撤模型,2026-06-09
600998.SH,九州通,医药流通,120,76.12903225806451,22.58064516129032,基础回撤模型,2026-06-09
601089.SH,福元医药,化学制药/创新药,120,47.096774193548384,29.677419354838708,基础回撤模型,2026-06-09
601515.SH,衢州东峰,医疗包装/其他,120,50.967741935483865,56.451612903225815,基础回撤模型,2026-06-09
601607.SH,上海医药,医药流通,120,78.38709677419354,20.0,基础回撤模型,2026-06-09
603014.SH,威高血净,医疗耗材,120,28.387096774193548,65.48387096774194,基础回撤模型,2026-06-09
603087.SH,甘李药业,生物制品/创新药,120,67.0967741935484,39.03225806451613,基础回撤模型,2026-06-09
603108.SH,润达医疗,医药流通,120,19.67741935483871,77.74193548387098,基础回撤模型,2026-06-09
603127.SH,昭衍新药,CXO/CDMO,120,10.0,70.64516129032258,基础回撤模型,2026-06-09
603222.SH,济民健康,医疗耗材,120,17.419354838709676,84.51612903225806,基础回撤模型,2026-06-09
603229.SH,奥翔药业,原料药,120,57.41935483870968,8.064516129032258,基础回撤模型,2026-06-09
603233.SH,大参林,零售药房,120,66.12903225806451,59.67741935483871,基础回撤模型,2026-06-09
603259.SH,药明康德,CXO/CDMO,120,29.354838709677416,33.225806451612904,基础回撤模型,2026-06-09
603301.SH,振德医疗,医疗耗材,120,83.54838709677419,14.516129032258066,基础回撤模型,2026-06-09
603367.SH,辰欣药业,化学制药/创新药,120,84.83870967741936,48.70967741935484,基础回撤模型,2026-06-09
603368.SH,柳药集团,医药流通,120,75.16129032258064,19.35483870967742,基础回撤模型,2026-06-09
603392.SH,万泰生物,IVD/体外诊断,120,19.032258064516128,44.516129032258064,基础回撤模型,2026-06-09
603456.SH,九洲药业,CXO/CDMO,120,49.67741935483871,23.870967741935484,基础回撤模型,2026-06-09
603538.SH,美诺华,原料药,120,81.93548387096774,96.7741935483871,基础回撤模型,2026-06-09
603590.SH,康辰药业,生物制品/生物科技,120,49.354838709677416,43.225806451612904,基础回撤模型,2026-06-09
603658.SH,安图生物,IVD/体外诊断,120,34.83870967741935,13.548387096774196,基础回撤模型,2026-06-09
603669.SH,灵康药业,化学制药/仿制药,120,16.7741935483871,74.51612903225806,基础回撤模型,2026-06-09
603707.SH,健友股份,生物制品/生物科技,120,66.45161290322581,6.774193548387098,基础回撤模型,2026-06-09
603858.SH,步长制药,中药,120,86.7741935483871,42.58064516129032,基础回撤模型,2026-06-09
603882.SH,金域医学,医疗服务,120,83.22580645161291,52.903225806451616,基础回撤模型,2026-06-09
603883.SH,老百姓,零售药房,120,69.35483870967742,26.7741935483871,基础回撤模型,2026-06-09
603939.SH,益丰药房,零售药房,120,55.80645161290323,44.193548387096776,基础回撤模型,2026-06-09
605116.SH,奥锐特,原料药,120,26.129032258064516,20.32258064516129,基础回撤模型,2026-06-09
605507.SH,国邦医药,原料药,120,88.06451612903226,5.161290322580645,基础回撤模型,2026-06-09
688016.SH,心脉医疗,医疗耗材,120,37.41935483870968,16.7741935483871,基础回撤模型,2026-06-09
688029.SH,南微医学,医疗耗材,120,60.0,41.935483870967744,基础回撤模型,2026-06-09
688046.SH,药康生物,CXO/CDMO,120,99.35483870967742,86.7741935483871,基础回撤模型,2026-06-09
688050.SH,爱博医疗,医疗耗材,120,14.193548387096774,25.806451612903224,基础回撤模型,2026-06-09
688062.SH,迈威生物,生物制品/创新药,120,7.419354838709677,66.77419354838709,基础回撤模型,2026-06-09
688068.SH,热景生物,IVD/体外诊断,120,34.193548387096776,98.70967741935485,基础回撤模型,2026-06-09
688076.SH,ST诺泰,CXO/CDMO,120,38.387096774193544,3.5483870967741935,基础回撤模型,2026-06-09
688091.SH,上海谊众,生物制品/生物科技,120,45.483870967741936,74.19354838709677,基础回撤模型,2026-06-09
688105.SH,诺唯赞,医疗器械其他,120,80.64516129032258,79.6774193548387,基础回撤模型,2026-06-09
688108.SH,赛诺医疗,医疗耗材,120,12.580645161290322,78.06451612903226,基础回撤模型,2026-06-09
688114.SH,华大智造,医疗设备,120,66.77419354838709,76.12903225806451,基础回撤模型,2026-06-09
688117.SH,圣诺生物,CXO/CDMO,120,17.096774193548388,61.61290322580645,基础回撤模型,2026-06-09
688131.SH,皓元医药,CXO/CDMO,120,50.32258064516129,73.87096774193549,基础回撤模型,2026-06-09
688139.SH,海尔生物,互联网医疗/医疗IT,120,65.48387096774194,50.967741935483865,基础回撤模型,2026-06-09
688151.SH,华强科技,医疗耗材,120,91.29032258064515,10.967741935483872,基础回撤模型,2026-06-09
688161.SH,威高骨科,医疗耗材,120,76.45161290322581,30.32258064516129,基础回撤模型,2026-06-09
688166.SH,博瑞医药,原料药,120,94.83870967741936,97.41935483870968,基础回撤模型,2026-06-09
688176.SH,亚虹医药,化学制药/创新药,120,55.483870967741936,89.35483870967742,基础回撤模型,2026-06-09
688177.SH,百奥泰,生物制品/创新药,120,63.2258064516129,20.967741935483872,基础回撤模型,2026-06-09
688180.SH,君实生物,生物制品/创新药,120,47.41935483870968,52.58064516129032,基础回撤模型,2026-06-09
688185.SH,康希诺,疫苗,120,20.967741935483872,54.19354838709678,基础回撤模型,2026-06-09
688192.SH,迪哲医药,生物制品/创新药,120,98.38709677419357,97.74193548387096,基础回撤模型,2026-06-09
688197.SH,首药控股,化学制药/创新药,120,22.903225806451612,90.96774193548389,基础回撤模型,2026-06-09
688198.SH,佰仁医疗,医疗耗材,120,85.80645161290322,85.16129032258064,基础回撤模型,2026-06-09
688202.SH,美迪西,CXO/CDMO,120,4.516129032258064,69.6774193548387,基础回撤模型,2026-06-09
688221.SH,前沿生物,生物制品/创新药,120,22.258064516129032,96.12903225806453,基础回撤模型,2026-06-09
688222.SH,成都先导,CXO/CDMO,120,2.5806451612903225,75.48387096774194,基础回撤模型,2026-06-09
688235.SH,百济神州,生物制品/创新药,120,1.935483870967742,38.70967741935484,基础回撤模型,2026-06-09
688236.SH,春立医疗,医疗耗材,120,65.16129032258064,49.354838709677416,基础回撤模型,2026-06-09
688253.SH,英诺特,IVD/体外诊断,120,93.2258064516129,83.22580645161291,基础回撤模型,2026-06-09
688266.SH,泽璟制药,生物制品/创新药,120,84.19354838709677,75.80645161290323,基础回撤模型,2026-06-09
688271.SH,联影医疗,医疗设备,120,38.70967741935484,25.483870967741932,基础回撤模型,2026-06-09
688276.SH,百克生物,疫苗,120,58.70967741935483,28.064516129032256,基础回撤模型,2026-06-09
688277.SH,天智航,医疗设备,120,94.51612903225806,77.09677419354838,基础回撤模型,2026-06-09
688278.SH,特宝生物,生物制品/创新药,120,44.516129032258064,4.516129032258064,基础回撤模型,2026-06-09
688289.SH,圣湘生物,IVD/体外诊断,120,72.90322580645162,22.258064516129032,基础回撤模型,2026-06-09
688293.SH,奥浦迈,CXO/CDMO,120,91.61290322580643,68.06451612903226,基础回撤模型,2026-06-09
688301.SH,奕瑞科技,医疗设备,120,48.064516129032256,85.80645161290322,基础回撤模型,2026-06-09
688315.SH,诺禾致源,CXO/CDMO,120,88.70967741935483,17.096774193548388,基础回撤模型,2026-06-09
688319.SH,欧林生物,疫苗,120,90.0,100.0,基础回撤模型,2026-06-09
688321.SH,微芯生物,生物制品/生物科技,120,54.516129032258064,65.80645161290323,基础回撤模型,2026-06-09
688331.SH,荣昌生物,生物制品/创新药,120,76.77419354838709,86.12903225806451,基础回撤模型,2026-06-09
688336.SH,三生国健,生物制品/创新药,120,98.70967741935485,94.51612903225806,基础回撤模型,2026-06-09
688351.SH,微电生理,医疗耗材,120,52.58064516129032,48.38709677419355,基础回撤模型,2026-06-09
688363.SH,华熙生物,医美/美妆,120,60.64516129032258,57.096774193548384,基础回撤模型,2026-06-09
688366.SH,昊海生科,医美/美妆,120,85.48387096774194,51.935483870967744,基础回撤模型,2026-06-09
688382.SH,益方生物,生物制品/创新药,120,73.87096774193549,87.09677419354838,基础回撤模型,2026-06-09
688410.SH,山外山,医疗设备,120,62.25806451612903,53.5483870967742,基础回撤模型,2026-06-09
688428.SH,诺诚健华,生物制品/创新药,120,23.548387096774192,52.25806451612903,基础回撤模型,2026-06-09
688443.SH,智翔金泰,生物制品/创新药,120,16.451612903225808,31.93548387096774,基础回撤模型,2026-06-09
688488.SH,艾迪药业,生物制品/创新药,120,88.38709677419355,64.19354838709678,基础回撤模型,2026-06-09
688505.SH,复旦张江,化学制药/创新药,120,36.12903225806451,22.903225806451612,基础回撤模型,2026-06-09
688506.SH,百利天恒,生物制品/生物科技,120,96.7741935483871,86.45161290322581,基础回撤模型,2026-06-09
688513.SH,苑东生物,生物制品/生物科技,120,93.5483870967742,82.25806451612904,基础回撤模型,2026-06-09
688520.SH,神州细胞,生物制品/创新药,120,70.96774193548387,32.58064516129032,基础回撤模型,2026-06-09
688553.SH,汇宇制药,生物制品/生物科技,120,75.80645161290323,85.48387096774194,基础回撤模型,2026-06-09
688566.SH,吉贝尔,化学制药/创新药,120,68.38709677419355,35.16129032258065,基础回撤模型,2026-06-09
688575.SH,亚辉龙,IVD/体外诊断,120,32.58064516129032,15.806451612903224,基础回撤模型,2026-06-09
688578.SH,艾力斯,生物制品/生物科技,120,77.41935483870968,83.54838709677419,基础回撤模型,2026-06-09
688580.SH,伟思医疗,医疗设备,120,58.06451612903226,70.96774193548387,基础回撤模型,2026-06-09
688617.SH,惠泰医疗,医疗耗材,120,40.32258064516129,48.064516129032256,基础回撤模型,2026-06-09
688621.SH,阳光诺和,CXO/CDMO,120,71.29032258064515,57.74193548387097,基础回撤模型,2026-06-09
688626.SH,翔宇医疗,医疗设备,120,73.22580645161291,62.903225806451616,基础回撤模型,2026-06-09
688656.SH,浩欧博,IVD/体外诊断,120,49.03225806451613,74.83870967741936,基础回撤模型,2026-06-09
688658.SH,悦康药业,化学制药/创新药,120,21.29032258064516,72.58064516129032,基础回撤模型,2026-06-09
688677.SH,海泰新光,医疗设备,120,33.225806451612904,92.58064516129032,基础回撤模型,2026-06-09
688690.SH,纳微科技,CXO/CDMO,120,63.54838709677419,71.93548387096774,基础回撤模型,2026-06-09
688710.SH,益诺思,CXO/CDMO,120,62.58064516129033,82.58064516129032,基础回撤模型,2026-06-09
688712.SH,北芯生命,医疗耗材,120,0.967741935483871,71.29032258064515,基础回撤模型,2026-06-09
688739.SH,成大生物,疫苗,120,91.93548387096774,9.35483870967742,基础回撤模型,2026-06-09
688758.SH,赛分科技,生物制品/生物科技,120,58.387096774193544,46.774193548387096,基础回撤模型,2026-06-09
688759.SH,必贝特,生物制品/创新药,120,2.258064516129032,60.967741935483865,基础回撤模型,2026-06-09
688765.SH,禾元生物,血制品,120,1.6129032258064515,93.87096774193547,基础回撤模型,2026-06-09
688767.SH,博拓生物,IVD/体外诊断,120,95.80645161290322,87.74193548387098,基础回撤模型,2026-06-09
688796.SH,百奥赛图,CXO/CDMO,120,82.58064516129032,98.06451612903226,基础回撤模型,2026-06-09
688799.SH,华纳药厂,化学制药/仿制药,120,99.03225806451611,89.6774193548387,基础回撤模型,2026-06-09
688805.SH,健信超导,医疗设备,120,3.870967741935484,62.25806451612903,基础回撤模型,2026-06-09
920047.BJ,诺思兰德,生物制品/生物科技,120,1.2903225806451613,92.25806451612904,基础回撤模型,2026-06-09
920982.BJ,锦波生物,医疗器械其他,120,13.548387096774196,63.87096774193548,基础回撤模型,2026-06-09
