entry_date,rank_ic,top_decile_relative_return,bottom_decile_relative_return,top_bottom_spread,stock_count,market_regime,test_year,horizon_sessions,healthcare_benchmark,model
2025-11-28,-0.02388536395847109,-0.010433240374872603,0.013899220699033663,-0.024332461073906266,475,防御/修复,2025,5,中证申万医药生物指数,1. 趋势基线
2025-12-05,0.34689624284090725,0.010807468252187381,-0.06581218208580684,0.07661965033799423,475,防御/修复,2025,5,中证申万医药生物指数,1. 趋势基线
2025-12-12,0.27000619601651105,0.019131830452916842,-0.02109984447247479,0.04023167492539163,474,防御/修复,2025,5,中证申万医药生物指数,1. 趋势基线
2025-12-19,0.3642354036697503,0.015465583702234638,-0.00811500465103892,0.023580588353273556,474,防御/修复,2025,5,中证申万医药生物指数,1. 趋势基线
2025-12-26,0.14880782848764665,0.01140130665843842,-0.023559575068733202,0.03496088172717162,476,大盘独涨,2025,5,中证申万医药生物指数,1. 趋势基线
2025-01-08,0.21498604103479843,-0.0026190043692890658,-0.04051935055093664,0.03790034618164757,475,防御/修复,2025,5,中证申万医药生物指数,2. 指数状态+双Beta
2025-01-15,0.09511316830535961,-0.0010251515637676133,-0.022455705825118317,0.021430554261350702,475,防御/修复,2025,5,中证申万医药生物指数,2. 指数状态+双Beta
2025-01-22,-0.13691827947375468,-0.010267723360547891,0.007845028561680721,-0.018112751922228613,475,防御/修复,2025,5,中证申万医药生物指数,2. 指数状态+双Beta
2025-02-06,-0.15899173951896975,0.005620374754209898,0.019827541442574443,-0.014207166688364546,475,防御/修复,2025,5,中证申万医药生物指数,2. 指数状态+双Beta
2025-02-13,-0.10214043184132661,-0.026560261663716805,0.006589065356206081,-0.03314932701992289,475,大盘独涨,2025,5,中证申万医药生物指数,2. 指数状态+双Beta
2025-02-20,0.13834188651524723,0.003303497301967872,-0.009831972350814717,0.013135469652782589,475,风险偏好,2025,5,中证申万医药生物指数,2. 指数状态+双Beta
2025-02-27,0.12164168701274289,0.016157366920364624,0.013613148610613954,0.0025442183097506704,475,风险偏好,2025,5,中证申万医药生物指数,2. 指数状态+双Beta
2025-03-06,0.12566415562909278,0.013268274415065772,0.004873006685493425,0.008395267729572347,475,风险偏好,2025,5,中证申万医药生物指数,2. 指数状态+双Beta
2025-03-13,0.026738479863674232,-0.002410329997910967,-0.022661142563027425,0.020250812565116457,475,风险偏好,2025,5,中证申万医药生物指数,2. 指数状态+双Beta
2025-03-20,0.2935413608242104,-0.00810429756599453,-0.048156916898572925,0.04005261933257839,476,风险偏好,2025,5,中证申万医药生物指数,2. 指数状态+双Beta
2025-03-27,-0.07136950901233743,-0.00477632925701247,0.009555628464263617,-0.014331957721276087,476,医疗独立行情,2025,5,中证申万医药生物指数,2. 指数状态+双Beta
2025-04-03,0.1836249540193388,-0.007605289462765133,-0.03675721982634669,0.02915193036358156,476,医疗独立行情,2025,5,中证申万医药生物指数,2. 指数状态+双Beta
2025-04-11,0.17424982904456998,0.007550775506085625,0.0006986720097262658,0.006852103496359359,476,防御/修复,2025,5,中证申万医药生物指数,2. 指数状态+双Beta
2025-04-18,-0.129993996631342,-0.007247180913534365,0.01889172356199198,-0.026138904475526345,476,防御/修复,2025,5,中证申万医药生物指数,2. 指数状态+双Beta
2025-04-25,-0.10321799196654363,-0.0166048338934304,0.006835146136310015,-0.023439980029740414,476,防御/修复,2025,5,中证申万医药生物指数,2. 指数状态+双Beta
2025-05-07,0.08274811209032354,-0.0029807479445123166,-0.018589261952221235,0.015608514007708919,474,防御/修复,2025,5,中证申万医药生物指数,2. 指数状态+双Beta
2025-05-14,-0.20808778618804102,0.012694291387641483,0.052777243356439595,-0.04008295196879811,474,风险偏好,2025,5,中证申万医药生物指数,2. 指数状态+双Beta
2025-05-21,-0.00683381276701303,0.005702166751915777,0.020210974384549274,-0.014508807632633496,474,风险偏好,2025,5,中证申万医药生物指数,2. 指数状态+双Beta
2025-05-28,-0.330646299907756,0.00013845052722476214,0.06946317713615237,-0.0693247266089276,474,医疗独立行情,2025,5,中证申万医药生物指数,2. 指数状态+双Beta
2025-06-05,-0.3542377144307902,-0.0059616849911317245,0.06250986205862631,-0.06847154704975804,473,风险偏好,2025,5,中证申万医药生物指数,2. 指数状态+双Beta
2025-06-12,0.608244838242444,0.029342105286392656,-0.05847161624937592,0.08781372153576858,472,医疗独立行情,2025,5,中证申万医药生物指数,2. 指数状态+双Beta
2025-06-19,0.13551775101844737,0.012205474824756028,0.002250464824219168,0.00995501000053686,472,防御/修复,2025,5,中证申万医药生物指数,2. 指数状态+双Beta
2025-06-26,-0.4963674115708062,5.276583361933882e-05,0.06461393640570871,-0.06456117057208938,472,风险偏好,2025,5,中证申万医药生物指数,2. 指数状态+双Beta
2025-07-03,0.006466663349612431,-0.0008424131971011874,0.012345317447095999,-0.013187730644197187,472,大盘独涨,2025,5,中证申万医药生物指数,2. 指数状态+双Beta
2025-07-10,-0.41325848766100814,-0.03273367342982863,0.0617936092711189,-0.09452728270094753,472,大盘独涨,2025,5,中证申万医药生物指数,2. 指数状态+双Beta
2025-07-17,0.15143775611108753,-0.009562281589184525,-0.010593754503875329,0.0010314729146908043,474,风险偏好,2025,5,中证申万医药生物指数,2. 指数状态+双Beta
2025-07-24,-0.2806495013045689,-0.003118332097974616,0.011348216794748784,-0.0144665488927234,474,风险偏好,2025,5,中证申万医药生物指数,2. 指数状态+双Beta
2025-07-31,0.44813831102166773,0.041588028362782074,-0.015927210713604745,0.05751523907638682,474,风险偏好,2025,5,中证申万医药生物指数,2. 指数状态+双Beta
2025-08-07,-0.16987449089570916,-9.80245005522661e-05,0.0196123083832054,-0.019710332883757665,474,风险偏好,2025,5,中证申万医药生物指数,2. 指数状态+双Beta
2025-08-14,0.06732746420361072,-0.00952948163483386,0.002522081116093438,-0.012051562750927298,474,风险偏好,2025,5,中证申万医药生物指数,2. 指数状态+双Beta
2025-08-21,0.12405179772748638,-0.013327576400172778,-0.024334894063384002,0.011007317663211225,474,风险偏好,2025,5,中证申万医药生物指数,2. 指数状态+双Beta
2025-08-28,-0.1795104725414567,-0.04302030237944543,-0.013758305683093441,-0.02926199669635199,474,风险偏好,2025,5,中证申万医药生物指数,2. 指数状态+双Beta
2025-09-04,0.274387329155774,0.009868762528618777,-0.03894623558502953,0.048814998113648304,474,风险偏好,2025,5,中证申万医药生物指数,2. 指数状态+双Beta
2025-09-11,-0.0798864407199857,-0.0007794221656529076,0.02304758962201156,-0.023827011787664467,474,风险偏好,2025,5,中证申万医药生物指数,2. 指数状态+双Beta
2025-09-18,0.034500027860225796,-0.012765674436039908,-0.013430172442362028,0.0006644980063221194,474,风险偏好,2025,5,中证申万医药生物指数,2. 指数状态+双Beta
2025-09-25,0.3142317411751861,0.01869945753759865,-0.03699103156385067,0.05569048910144932,474,风险偏好,2025,5,中证申万医药生物指数,2. 指数状态+双Beta
2025-10-10,0.20081267508157818,0.03946254380659128,0.016593637314057677,0.022868906492533606,474,大盘独涨,2025,5,中证申万医药生物指数,2. 指数状态+双Beta
2025-10-17,0.16740100465821328,0.014631011628179777,0.006362741667309446,0.00826826996087033,474,防御/修复,2025,5,中证申万医药生物指数,2. 指数状态+双Beta
2025-10-24,-0.2754979621131688,0.021667448309279715,0.05993344415869972,-0.038265995849420004,474,大盘独涨,2025,5,中证申万医药生物指数,2. 指数状态+双Beta
2025-10-31,0.48431443957453035,0.03585255171727802,-0.03578915814862693,0.07164170986590496,474,大盘独涨,2025,5,中证申万医药生物指数,2. 指数状态+双Beta
2025-11-07,-0.1678821588990004,-0.0013955046273809422,0.034514563689590765,-0.03591006831697171,474,大盘独涨,2025,5,中证申万医药生物指数,2. 指数状态+双Beta
2025-11-14,0.2468060192038867,-0.0020804657885426397,-0.029952014086003037,0.027871548297460396,474,大盘独涨,2025,5,中证申万医药生物指数,2. 指数状态+双Beta
2025-11-21,-0.20972371734967155,0.0005955439635186507,0.03458114288096365,-0.033985598917445,474,防御/修复,2025,5,中证申万医药生物指数,2. 指数状态+双Beta
2025-11-28,0.26509851335951795,0.008423883440856728,-0.02193728439646575,0.030361167837322477,475,防御/修复,2025,5,中证申万医药生物指数,2. 指数状态+双Beta
2025-12-05,-0.16567784406132177,-0.021880495585920933,-0.0012210684353698962,-0.020659427150551038,475,防御/修复,2025,5,中证申万医药生物指数,2. 指数状态+双Beta
2025-12-12,0.27584054112011924,0.012861723839378772,-0.022271311553241125,0.035133035392619895,474,防御/修复,2025,5,中证申万医药生物指数,2. 指数状态+双Beta
2025-12-19,-0.08222098129618094,0.007267117583342045,0.003704648145121401,0.0035624694382206438,474,防御/修复,2025,5,中证申万医药生物指数,2. 指数状态+双Beta
2025-12-26,-0.15614348479074922,-0.014672335943285974,0.006350573651606704,-0.021022909594892676,476,大盘独涨,2025,5,中证申万医药生物指数,2. 指数状态+双Beta
2025-01-08,0.25388102346293157,-0.0004933378026320568,-0.04879563863189936,0.04830230082926731,475,防御/修复,2025,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2025-01-15,0.04487553780419693,-0.004369797994427237,-0.009332052890617141,0.0049622548961899045,475,防御/修复,2025,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2025-01-22,-0.11921892612125075,-0.009932390821539605,0.006264894338696242,-0.016197285160235848,475,防御/修复,2025,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2025-02-06,-0.16104163887851716,0.005620374754209898,0.019827541442574443,-0.014207166688364546,475,防御/修复,2025,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2025-02-13,-0.07045332593024468,-0.02654824150443157,0.0027443298298564143,-0.029292571334287983,475,大盘独涨,2025,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2025-02-20,0.1383447977443421,0.003303497301967872,-0.009831972350814717,0.013135469652782589,475,风险偏好,2025,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2025-02-27,0.12150217194517142,0.016157366920364624,0.015136050484267041,0.001021316436097583,475,风险偏好,2025,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2025-03-06,0.14578780280685116,0.009952769328458665,0.004402633530714514,0.0055501357977441506,475,风险偏好,2025,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2025-03-13,0.016980950176739444,0.0012525395958828747,-0.020849811565498987,0.022102351161381862,475,风险偏好,2025,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2025-03-20,0.3254762799660623,-0.0072861324950246565,-0.05285646714073238,0.04557033464570773,476,风险偏好,2025,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2025-03-27,-0.07964664787868826,-0.004755459351788889,0.009575206532298033,-0.014330665884086921,476,医疗独立行情,2025,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2025-04-03,0.20776844528284621,-0.0067425693542742665,-0.04231678497722693,0.03557421562295266,476,医疗独立行情,2025,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2025-04-11,0.17443247496702904,0.008472989462090559,-0.0006143478130867704,0.00908733727517733,476,防御/修复,2025,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2025-04-18,-0.14614056139525597,-0.005298167856737081,0.022581111952534257,-0.027879279809271337,476,防御/修复,2025,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2025-04-25,-0.11990777467712438,-0.017659547798213705,0.008235571743422236,-0.02589511954163594,476,防御/修复,2025,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2025-05-07,0.08203663478599786,-0.0029807479445123166,-0.01816678582863374,0.015186037884121423,474,防御/修复,2025,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2025-05-14,-0.2087199235441646,0.012694291387641483,0.052777243356439595,-0.04008295196879811,474,风险偏好,2025,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2025-05-21,-0.007365272067324123,0.005702166751915777,0.020550747696176895,-0.014848580944261117,474,风险偏好,2025,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2025-05-28,-0.3166329132495427,0.0006167890361480957,0.06879383033668289,-0.0681770413005348,474,医疗独立行情,2025,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2025-06-05,-0.3547671636697741,-0.006030512308830972,0.06178588204903571,-0.06781639435786668,473,风险偏好,2025,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2025-06-12,0.6176929052139772,0.029229169468845097,-0.05660833990252826,0.08583750937137336,472,医疗独立行情,2025,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2025-06-19,0.08064643316350335,0.0132713846771005,0.002783001422569859,0.01048838325453064,472,防御/修复,2025,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2025-06-26,-0.5176304350635695,-0.002917380570366323,0.06928870266103902,-0.07220608323140534,472,风险偏好,2025,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2025-07-03,-0.01510461054176538,-0.00730920202592168,0.006204396307322835,-0.013513598333244514,472,大盘独涨,2025,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2025-07-10,-0.40829979115957715,-0.0240500762381913,0.06168229173505715,-0.08573236797324844,472,大盘独涨,2025,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2025-07-17,0.1371166621056628,-0.018779765240200624,-0.016683146013124744,-0.00209661922707588,474,风险偏好,2025,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2025-07-24,-0.24872257006047982,0.00032681573786643114,0.014901734300177683,-0.014574918562311252,474,风险偏好,2025,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2025-07-31,0.43438439519213684,0.05089456805657507,-0.010440500300638556,0.061335068357213626,474,风险偏好,2025,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2025-08-07,-0.18414467942698223,0.007605394720594981,0.01747378310256312,-0.00986838838196814,474,风险偏好,2025,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2025-08-14,0.06727951867649036,0.010218359824543827,0.0011094706369721731,0.009108889187571655,474,风险偏好,2025,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2025-08-21,0.08934926856177527,-0.016185255636789856,-0.021926930538450268,0.005741674901660412,474,风险偏好,2025,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2025-08-28,-0.14840742358538678,-0.04182104560660671,-0.00427215307287989,-0.03754889253372682,474,风险偏好,2025,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2025-09-04,0.2541052500929425,0.013127935446780805,-0.033462120363414255,0.04659005581019506,474,风险偏好,2025,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2025-09-11,-0.06834982973995896,-0.0009124846981924626,0.014777699125959436,-0.0156901838241519,474,风险偏好,2025,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2025-09-18,-0.0226544466297565,-0.025358545589069956,-0.010893770150402047,-0.014464775438667908,474,风险偏好,2025,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2025-09-25,0.33926775031233203,0.023068894515010162,-0.028192896807884466,0.05126179132289463,474,风险偏好,2025,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2025-10-10,0.29774363279997257,0.052254305884251624,0.007563561221335301,0.044690744662916324,474,大盘独涨,2025,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2025-10-17,0.13324127346851003,0.02374231047479372,0.011557515795680665,0.012184794679113056,474,防御/修复,2025,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2025-10-24,-0.2885557591730395,0.016710958597834506,0.05029336054332939,-0.03358240194549489,474,大盘独涨,2025,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2025-10-31,0.5825397911063483,0.055484290660935714,-0.030395669423393102,0.08587996008432881,474,大盘独涨,2025,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2025-11-07,0.22205481053504855,0.048189145969878465,0.008084531689298393,0.04010461428058007,474,大盘独涨,2025,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2025-11-14,0.24656477057943207,-0.0020804657885426397,-0.029952014086003037,0.027871548297460396,474,大盘独涨,2025,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2025-11-21,0.21431008946087832,0.03152143681043402,-0.001084078893634775,0.03260551570406879,474,防御/修复,2025,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2025-11-28,-0.26987613494133805,-0.015068976515962264,0.008385671501633789,-0.02345464801759605,475,防御/修复,2025,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2025-12-05,0.06634059272363506,-0.011137985163393519,-0.026650174832993322,0.015512189669599804,475,防御/修复,2025,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2025-12-12,0.27960864070711705,0.013834381617281262,-0.02177581369180384,0.0356101953090851,474,防御/修复,2025,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2025-12-19,0.011038470018757657,0.00898259098170244,0.00883630185257764,0.00014628912912480023,474,防御/修复,2025,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2025-12-26,-0.10901846932166231,0.0037508322575669426,-0.0012935916446161627,0.005044423902183105,476,大盘独涨,2025,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2025-01-08,0.22420702708684137,0.0011170889898300257,-0.06114379952107404,0.06226088851090406,475,防御/修复,2025,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2025-01-15,0.01675837831441017,-0.014740207534794691,-0.021370191778565206,0.006629984243770514,475,防御/修复,2025,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2025-01-22,-0.00302005979431751,0.006671434693592514,-0.01842506741891122,0.025096502112503735,475,防御/修复,2025,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2025-02-06,-0.1962057417606159,-0.0017395092858280142,0.017691244114674792,-0.019430753400502807,475,防御/修复,2025,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2025-02-13,-0.1915992470999211,-0.021801601777714032,0.040723967548673023,-0.06252556932638706,475,大盘独涨,2025,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2025-02-20,0.18862323053284336,-0.011015583232588324,-0.026597285455531767,0.015581702222943443,475,风险偏好,2025,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2025-02-27,0.07308102980480456,0.014534378982854946,0.019185774564675642,-0.004651395581820697,475,风险偏好,2025,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2025-03-06,0.2384949975709669,0.016035680587948256,0.004687561338247198,0.011348119249701059,475,风险偏好,2025,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2025-03-13,0.10121947846751847,-0.004021570536785954,-0.016227532016319508,0.012205961479533553,475,风险偏好,2025,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2025-03-20,0.3616794210961833,-0.002530250477364597,-0.04923073125391649,0.046700480776551895,476,风险偏好,2025,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2025-03-27,-0.057104807325721596,-0.0043762261070486586,0.022345456271427644,-0.026721682378476302,476,医疗独立行情,2025,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2025-04-03,0.1730335972868023,-0.01206202730380536,-0.028839567169406582,0.016777539865601224,476,医疗独立行情,2025,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2025-04-11,0.23571104427668338,0.02325303045997761,-0.0017150833018385024,0.02496811376181611,476,防御/修复,2025,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2025-04-18,-0.01951576161150674,-0.005027953030447878,0.0103020773250508,-0.015330030355498677,476,防御/修复,2025,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2025-04-25,-0.09854191315112304,-0.0011365327344027263,-0.0031769516140753642,0.002040418879672638,476,防御/修复,2025,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2025-05-07,0.15326076395349353,0.0005512690036504365,-0.02601270847410402,0.026563977477754457,474,防御/修复,2025,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2025-05-14,-0.16043054526024395,0.0008499235993732618,0.03366681124661508,-0.03281688764724182,474,风险偏好,2025,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2025-05-21,-0.006227364350968443,0.003149805769677177,0.01751604486416837,-0.014366239094491194,474,风险偏好,2025,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2025-05-28,-0.22468078978490683,0.00402703207706021,0.05148955739327416,-0.04746252531621395,474,医疗独立行情,2025,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2025-06-05,-0.34910424536914825,-0.02455207711463393,0.06247861827707374,-0.08703069539170767,473,风险偏好,2025,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2025-06-12,0.6057493452932886,0.020471133639012897,-0.057630333648050334,0.07810146728706323,472,医疗独立行情,2025,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2025-06-19,0.14463733195571396,0.00673967330960801,0.002613551487919146,0.0041261218216888645,472,防御/修复,2025,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2025-06-26,-0.4974850637725957,-0.010368968949149106,0.09555086446137433,-0.10591983341052344,472,风险偏好,2025,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2025-07-03,0.09697551772619976,0.003332619536268395,0.01198848244074218,-0.008655862904473786,472,大盘独涨,2025,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2025-07-10,-0.33532044654016174,-0.026189499174868763,0.05208472471596146,-0.07827422389083022,472,大盘独涨,2025,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2025-07-17,0.16793318975786484,-0.00451391355237591,-0.008574791788786304,0.004060878236410393,474,风险偏好,2025,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2025-07-24,-0.2597456127896834,-0.02037343521064352,0.03365039267408366,-0.05402382788472718,474,风险偏好,2025,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2025-07-31,0.41465997287614864,0.03186517324636957,-0.018437051807662832,0.050302225054032396,474,风险偏好,2025,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2025-08-07,-0.19599770470018432,-0.01741453286728319,0.023707458553261354,-0.04112199142054454,474,风险偏好,2025,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2025-08-14,0.15210119804911187,0.00981833326326909,-0.00046631768025531584,0.010284650943524407,474,风险偏好,2025,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2025-08-21,0.14397226395386717,-0.02066308657833367,-0.026475621863346354,0.005812535285012684,474,风险偏好,2025,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2025-08-28,-0.1258250244248761,-0.03235618675885264,6.94098545731293e-05,-0.03242559661342577,474,风险偏好,2025,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2025-09-04,0.2147875626408371,-0.001586370776576744,-0.024000278271990277,0.022413907495413533,474,风险偏好,2025,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2025-09-11,-0.07830463364230604,-0.0075419373111851136,0.016583006196149063,-0.024124943507334178,474,风险偏好,2025,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2025-09-18,0.02186669809698176,-0.018701147672841693,-0.006571979122368947,-0.012129168550472746,474,风险偏好,2025,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2025-09-25,0.39948613226731894,0.027449047980380514,-0.029994814527719058,0.057443862508099575,474,风险偏好,2025,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2025-10-10,0.3390548790064843,0.04513998547184558,0.00542579487919381,0.039714190592651764,474,大盘独涨,2025,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2025-10-17,0.13959177027627528,0.02450875738785543,0.008026201143276483,0.01648255624457895,474,防御/修复,2025,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2025-10-24,-0.23043085445816325,0.014777217915869438,0.049622678204307234,-0.034845460288437796,474,大盘独涨,2025,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2025-10-31,0.37940422506328514,0.03282564459307343,-0.00909276045845023,0.04191840505152366,474,大盘独涨,2025,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2025-11-07,-0.0011339586153276255,0.012097163174067513,0.035684915973293985,-0.023587752799226473,474,大盘独涨,2025,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2025-11-14,0.3896995175703599,-0.0006329062701334714,-0.05605581604548632,0.055422909775352844,474,大盘独涨,2025,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2025-11-21,0.0063159028657037075,0.016067980256733366,0.029063357457721387,-0.01299537720098802,474,防御/修复,2025,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2025-11-28,-0.013860571967715993,-0.012129518009272838,0.01670799739954946,-0.0288375154088223,475,防御/修复,2025,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2025-12-05,0.10300382378134466,-0.000947741118523369,-0.055933421031611454,0.05498567991308809,475,防御/修复,2025,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2025-12-12,0.23324132504899206,0.024077096587118735,-0.015385278828133904,0.03946237541525264,474,防御/修复,2025,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2025-12-19,0.1265525465304733,0.015209005387618145,0.010199731866268519,0.0050092735213496265,474,防御/修复,2025,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2025-12-26,-0.136445066981764,-0.013572596249196616,-0.0014046936295076667,-0.012167902619688949,476,大盘独涨,2025,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2026-01-06,-0.11230296744113043,0.001778595939492952,0.0791595145867375,-0.07738091864724456,476,大盘独涨,2026,5,中证申万医药生物指数,1. 趋势基线
2026-01-13,0.27565387261028124,0.01146955962548503,-0.04918789717135607,0.0606574567968411,476,风险偏好,2026,5,中证申万医药生物指数,1. 趋势基线
2026-01-20,0.07161622345587121,0.0513987961682284,0.02742427124427661,0.02397452492395179,476,大盘独涨,2026,5,中证申万医药生物指数,1. 趋势基线
2026-01-27,0.26338880090223515,-0.003190850749598323,-0.04052251216805015,0.037331661418451824,476,大盘独涨,2026,5,中证申万医药生物指数,1. 趋势基线
2026-02-03,-0.02087253026679489,-0.012512680057629795,0.0011683355571805974,-0.013681015614810393,477,防御/修复,2026,5,中证申万医药生物指数,1. 趋势基线
2026-02-10,0.1313989526405249,0.013004680412308836,-0.003017265357641056,0.01602194576994989,478,防御/修复,2026,5,中证申万医药生物指数,1. 趋势基线
2026-02-25,-0.19523546163525007,-0.023909814007679966,0.014049410078039011,-0.03795922408571897,478,大盘独涨,2026,5,中证申万医药生物指数,1. 趋势基线
2026-03-04,0.12671334745412943,0.021215334518152395,0.02192353545385936,-0.0007082009357069659,479,防御/修复,2026,5,中证申万医药生物指数,1. 趋势基线
2026-03-11,-0.05548247373080014,-0.018557370921071813,-0.0003008817833209341,-0.018256489137750877,478,大盘独涨,2026,5,中证申万医药生物指数,1. 趋势基线
2026-03-18,-0.035887615518285135,-0.011818772683541569,-0.002363446620670904,-0.009455326062870665,479,防御/修复,2026,5,中证申万医药生物指数,1. 趋势基线
2026-03-25,0.14078858608089523,0.009509975466178799,0.008519828200891623,0.0009901472652871762,478,防御/修复,2026,5,中证申万医药生物指数,1. 趋势基线
2026-04-01,0.09088098534284693,0.001961986246714282,-0.00966176876576695,0.01162375501248123,478,医疗独立行情,2026,5,中证申万医药生物指数,1. 趋势基线
2026-04-09,0.14936807136595048,0.013149943420313342,0.004454289233771526,0.008695654186541817,478,防御/修复,2026,5,中证申万医药生物指数,1. 趋势基线
2026-04-16,0.09058154043617303,0.0006296138154378202,0.0030483040424950183,-0.002418690227057198,479,风险偏好,2026,5,中证申万医药生物指数,1. 趋势基线
2026-04-23,0.09546125818534462,-0.006026070965033739,-0.012612871957719518,0.0065868009926857785,479,大盘独涨,2026,5,中证申万医药生物指数,1. 趋势基线
2026-04-30,-0.03029157295221368,-0.004298805787113974,0.011690192456324569,-0.015988998243438544,479,大盘独涨,2026,5,中证申万医药生物指数,1. 趋势基线
