trade_date,market_close,healthcare_close,market_ret_20d,market_ret_60d,market_ma60_gap,market_state,market_normalized,healthcare_ret_20d,healthcare_ret_60d,healthcare_ma60_gap,healthcare_state,healthcare_normalized,market_regime
2025-07-31,4075.5912,2.6450958187195943,0.027097219815509277,0.06367117676120349,0.03299194816657103,上涨,137.2467671962007,0.12766078476067566,0.27078692295133133,0.1477228202804688,上涨,264.5095818719594,风险偏好
2025-08-01,4054.9286,2.6563368298550585,0.01826255283695466,0.05243647486697234,0.0268784581028505,上涨,136.5509478873681,0.12678520335588428,0.2707396886071609,0.14790220280639432,上涨,265.63368298550586,风险偏好
2025-08-04,4070.7023,2.6788104357153526,0.026613632600188675,0.058381840198602486,0.02989694754297112,上涨,137.0821320090049,0.14330544027182168,0.2885415005968981,0.15263406416106928,上涨,267.88104357153526,风险偏好
2025-08-05,4103.45,2.67957139384817,0.02625948282444357,0.05470618280487449,0.03725127262625905,上涨,138.18492071806656,0.13778082901467714,0.28876841463219427,0.14801852617726508,上涨,267.95713938481697,风险偏好
2025-08-06,4113.4852,2.6588802525735007,0.0305869072625784,0.055752694835452754,0.038837221849959525,上涨,138.52285911536396,0.1287528741850945,0.2694861671300528,0.13458101992352312,上涨,265.8880252573501,风险偏好
2025-08-07,4114.666,2.639717733856485,0.026095028900448236,0.04348111442583802,0.038386056983830574,上涨,138.56262291275004,0.11077926223527634,0.262693021530614,0.12202187897598327,上涨,263.9717733856485,风险偏好
2025-08-08,4104.9669,2.6427731239907986,0.02245684537264192,0.050616231698655145,0.03507737491442109,上涨,138.23600278467813,0.09790963201783853,0.2669273868803874,0.11890703567811234,上涨,264.27731239907985,风险偏好
2025-08-11,4122.5106,2.691551593679276,0.0260954377562026,0.0600205899309898,0.03848233227644493,上涨,138.82679219203084,0.10926108064642381,0.278191274953578,0.13486790244507496,上涨,269.1551593679276,风险偏好
2025-08-12,4143.8252,2.6861028573809684,0.03104224953449375,0.06878253956590186,0.04268416789357676,上涨,139.5445677982006,0.11002424592757132,0.27526440280675457,0.12797467151789155,上涨,268.6102857380968,风险偏好
2025-08-13,4176.5776,2.7249330492978356,0.04226782284166908,0.07141993917403044,0.049699853372736635,上涨,140.64751478118478,0.11114199506449629,0.26966018809442627,0.13966439498293126,上涨,272.49330492978356,风险偏好
2025-08-14,4173.3131,2.690071280386525,0.03440882629308151,0.0656045516719046,0.047751745789871514,上涨,140.537581755637,0.07654345747811009,0.24772592875402122,0.12091087414253221,上涨,269.0071280386525,风险偏好
2025-08-15,4202.3533,2.7312855328603938,0.03543254354524672,0.07370928548354927,0.0537705381530833,上涨,141.51551928007052,0.08564531394414931,0.2790218768486741,0.1333943028637512,上涨,273.1285532860394,风险偏好
2025-08-18,4239.4125,2.769909376120267,0.03764564053049457,0.09199206207516375,0.06147905438721657,上涨,142.76349905656957,0.09298384594551568,0.2896089105429165,0.1444981725053196,上涨,276.9909376120267,风险偏好
2025-08-19,4223.3741,2.770077548136242,0.025350075171920894,0.09410812400600221,0.05586268274849293,上涨,142.2234010823175,0.09257921971222127,0.30148530229496107,0.13953214696088612,上涨,277.00775481362416,风险偏好
2025-08-20,4271.3958,2.7621467461446527,0.03680481075574993,0.11251738521745436,0.06594958639704163,上涨,143.84054636427456,0.09144848773000724,0.2831551417664211,0.13154089487594733,上涨,276.21467461446525,风险偏好
2025-08-21,4288.0707,2.7625824237225123,0.03350992211011494,0.11778056129280445,0.06810361641832596,上涨,144.40207866867252,0.07184037400837573,0.2909398463557171,0.1269288705563294,上涨,276.25824237225123,风险偏好
2025-08-22,4377.9977,2.7646293486985387,0.06077644030279972,0.13457846604185164,0.08815738847637222,上涨,147.43039761137038,0.07255084349754415,0.2563542106010994,0.1234551171066729,上涨,276.4629348698539,风险偏好
2025-08-25,4469.2217,2.806228201969988,0.08061210628827009,0.1637894145101586,0.10794437664802192,上涨,150.50239342162394,0.0787647345222724,0.26620061476264434,0.13582108880483124,上涨,280.62282019699876,风险偏好
2025-08-26,4452.5905,2.7792966678357627,0.07239017629158129,0.15591272583291338,0.1010891231675084,上涨,149.94233272795242,0.048775667210496865,0.225379458192972,0.12105473246808596,上涨,277.9296667835763,风险偏好
2025-08-27,4386.1266,2.7037060095742236,0.056582808708698584,0.133734319745052,0.08234513939671628,上涨,147.70414077919867,0.02135339049367957,0.18269507036450028,0.08751111971106451,上涨,270.37060095742237,风险偏好
2025-08-28,4463.782,2.69815842168063,0.09524772749533872,0.1511844949126071,0.09885846379186414,上涨,150.3192098777206,0.020060748871744583,0.19235046865573557,0.08212212241458583,上涨,269.815842168063,风险偏好
2025-08-29,4496.7591,2.716322742197958,0.10896135137866536,0.1607582746661247,0.10415520770247744,上涨,151.42972370121345,0.022582193518798865,0.20267070474435078,0.08608397168874915,上涨,271.6322742197958,风险偏好
2025-09-01,4523.7111,2.7761440012148735,0.11128517062031307,0.16433070555456997,0.10787839409270905,上涨,152.3373404586233,0.036334622339011746,0.19780084510233786,0.106621902842436,上涨,277.61440012148734,风险偏好
2025-09-02,4490.4528,2.7290128121085018,0.09431156709598021,0.16168496355884932,0.09693495234751981,上涨,151.2173571400212,0.01845124125964359,0.17473585682181847,0.08490873335314575,上涨,272.9012812108502,风险偏好
2025-09-03,4459.8296,2.7163615627640922,0.08419731277992692,0.14512420861447728,0.08695302584751152,上涨,150.18611161146998,0.021618615631507243,0.17266834941046372,0.07702505793668557,上涨,271.6361562764092,风险偏好
2025-09-04,4365.2085,2.6726498102672487,0.06089011842030434,0.1215275158578728,0.06185169048627337,上涨,146.99971743053533,0.012475605246873078,0.14225764716411438,0.057367776603808984,上涨,267.26498102672485,风险偏好
2025-09-05,4460.3249,2.718579465720292,0.0865678113019619,0.15427396254762504,0.08237309307098761,上涨,150.20279098887963,0.028684392557700944,0.190080074686392,0.0724681342551654,上涨,271.8579465720292,风险偏好
2025-09-08,4467.5733,2.7585525019775408,0.08370207707895294,0.1532807452825784,0.08153472859428534,上涨,150.446883052712,0.024893042531901166,0.20785824845869394,0.08485127458993857,上涨,275.85525019775406,风险偏好
2025-09-09,4436.2584,2.7115306972839694,0.07057083392417218,0.14620786710633427,0.07150739217913515,上涨,149.39234431730782,0.009466443115955014,0.19997488099495264,0.06321007496475994,上涨,271.15306972839693,风险偏好
2025-09-10,4445.3649,2.7048409375646547,0.06435587357457462,0.14719958663946575,0.0712471671784336,上涨,149.6990084610208,-0.007373433170535404,0.211253990459783,0.057327299459168035,转弱,270.4840937564655,大盘独涨
2025-09-11,4548.0345,2.7235550227795953,0.08978990816672705,0.18343132216066071,0.09289425311719723,上涨,153.15643831544955,0.012447158050123752,0.24210413607357872,0.06097321756045471,上涨,272.35550227795954,风险偏好
2025-09-12,4521.998,2.7335212663098303,0.0760632619822803,0.17556957371909832,0.08370646890943245,上涨,152.27965129762896,0.0008185645266809427,0.24650956765942955,0.06113129491044833,上涨,273.35212663098304,风险偏好
2025-09-15,4533.0557,2.7310784711245684,0.0692650691575778,0.17500552632031874,0.08343476958674745,上涨,152.65202269190064,-0.014018835897832926,0.22846754496805444,0.05671048771144238,转弱,273.10784711245685,大盘独涨
2025-09-16,4523.3367,2.7362154266768965,0.07102439729409715,0.1586314228497281,0.07845135108423773,上涨,152.32473242530574,-0.012224250357946942,0.21545670671895123,0.05539699244069207,转弱,273.62154266768965,大盘独涨
2025-09-17,4551.023,2.723466447461519,0.06546506413664588,0.14922902046435493,0.0825102876154089,上涨,153.257076957462,-0.014003708795386371,0.20557434923774176,0.04735270114548751,转弱,272.3466447461519,大盘独涨
2025-09-18,4498.109,2.705466123737042,0.04898200489091753,0.13991048447682553,0.06758751566908683,上涨,151.47518199228008,-0.020674966833571506,0.20912983110139094,0.03731926432203925,转弱,270.5466123737042,大盘独涨
2025-09-19,4501.9195,2.6709345119877423,0.028305588191606335,0.14793409730707996,0.06604539499001194,上涨,151.60350173308262,-0.03389055996056167,0.18554673587956105,0.021350989350173988,转弱,267.09345119877423,大盘独涨
2025-09-22,4522.608,2.665154397610629,0.011945323723815404,0.1490134941647896,0.0684710777454256,上涨,152.30019323225423,-0.050271679352493215,0.165510405966381,0.016688369114612467,转弱,266.5154397610629,大盘独涨
2025-09-23,4519.7781,2.6102862495077157,0.015089552924303362,0.14634819448904102,0.06538195085006904,上涨,152.20489549324435,-0.060810499391436124,0.11815051548151212,-0.005985561311619425,下跌,261.0286249507716,大盘独涨
2025-09-24,4566.0708,2.655988277633845,0.04102576519337142,0.15781836424101736,0.07366863206547425,上涨,153.76381617689475,-0.017649009090264567,0.15120352877481125,0.009183683598030568,转弱,265.5988277633845,大盘独涨
2025-09-25,4593.4875,2.6455389790799586,0.02905731059446892,0.15761321707321718,0.07747449246655624,上涨,154.6870818474527,-0.019501984085832702,0.1278497134778156,0.003307895867631583,转弱,264.55389790799586,大盘独涨
2025-09-26,4550.0487,2.604108943800889,0.01185066818455982,0.14259575490292642,0.06492116903025114,上涨,153.22426711007614,-0.041310922540179984,0.10463078056319697,-0.01394159577644305,下跌,260.4108943800889,大盘独涨
2025-09-29,4620.0528,2.6107859157183264,0.021297049672336588,0.16515746872785897,0.07855016906144896,上涨,155.58167636532224,-0.059563943881939974,0.1142728507509021,-0.013080946070698207,下跌,261.07859157183265,大盘独涨
2025-09-30,4640.6935,2.632306117684472,0.03345780630407691,0.16062233273385984,0.08066830813530834,上涨,156.27675818502647,-0.0354365116920472,0.11771137864638193,-0.0066808579086896636,下跌,263.2306117684472,大盘独涨
2025-10-09,4709.482,2.6373216944939117,0.05597801315099571,0.17990712332908898,0.09363900136852243,上涨,158.59323174235377,-0.029097697947747303,0.11960079433040027,-0.006548475132243214,下跌,263.73216944939117,大盘独涨
2025-10-10,4616.8341,2.624282474843548,0.057643432152209906,0.15132322265478537,0.06961219377035688,上涨,155.47328566863644,-0.018097146598814673,0.10428418687214203,-0.012995888481799,下跌,262.4282474843548,大盘独涨
2025-10-13,4593.9785,2.599539535843613,0.02996499201212921,0.14425886474742144,0.06194222238899272,上涨,154.7036164210609,-0.04378754837874099,0.07994873616091036,-0.023479810467314732,下跌,259.95395358436133,大盘独涨
2025-10-14,4539.0644,2.571228776352478,0.01600222205643509,0.12977593617869543,0.04714483447609963,上涨,152.85436748301998,-0.067906529054921,0.059672799044176106,-0.03498958598293411,下跌,257.1228776352478,大盘独涨
2025-10-15,4606.2879,2.624606807074401,0.03832723089349366,0.14610950250013421,0.060259147039542604,上涨,155.11813919167759,-0.03205712931689708,0.08461118079438101,-0.01621618703830574,下跌,262.46068070744013,大盘独涨
2025-10-16,4618.4218,2.6289659296257386,0.038929740053510686,0.1525303479218254,0.060565264135022945,上涨,155.52675194667665,-0.028051560032669176,0.07200962194416416,-0.015668184743900637,下跌,262.89659296257383,大盘独涨
2025-10-17,4514.2345,2.590267306595909,-0.00743178179497106,0.11891053914855676,0.03473998887839125,转弱,152.0182130853942,-0.04893887403370911,0.03660276304447918,-0.030710869386883055,下跌,259.0267306595909,防御状态
2025-10-20,4538.2201,2.604319523424519,0.0035873744305061628,0.11818794038834457,0.03833516907665424,上涨,152.82593542498043,-0.047265680526323295,0.035178216485506786,-0.025990087661414085,下跌,260.4319523424519,大盘独涨
2025-10-21,4607.8715,2.6286293945870343,0.016504496073145525,0.12783027697816873,0.052175802053389786,上涨,155.17146740097684,-0.03751231523397014,0.037235907438014415,-0.017476177314202368,下跌,262.8629394587034,大盘独涨
2025-10-22,4592.57,2.6288663444271396,0.015305802904302945,0.11498339555861481,0.0467950313720753,上涨,154.65618475725813,-0.03923268657984702,0.03688242997183311,-0.01795968218132482,下跌,262.88663444271396,大盘独涨
2025-10-23,4606.3447,2.6120766916433316,0.01215588231481135,0.11810765580638805,0.047997569218901415,上涨,155.12005194886888,-0.040899991965023585,0.032149055407069804,-0.024725655341336195,下跌,261.20766916433314,大盘独涨
2025-10-24,4660.6835,2.6129628971769843,0.036142854697384985,0.12331698287178372,0.058307069822346014,上涨,156.949927485287,-0.03419123445991756,0.013790251081935434,-0.0246105088548092,下跌,261.2962897176984,大盘独涨
2025-10-27,4716.0186,2.6313526294597898,0.04755729195068903,0.14267794679512802,0.0684909094786259,上涨,158.81335372574964,-0.01481948821668988,0.020845518982560707,-0.018074079297532242,下跌,263.135262945979,大盘独涨
2025-10-28,4691.973,2.625008105680411,0.03744852527568154,0.13447109284770864,0.06081519386943324,上涨,158.0036108680035,-0.015063401942570498,0.009100460987180536,-0.020585829851363813,下跌,262.50081056804106,大盘独涨
2025-10-29,4747.8378,2.6395774265871528,0.05045816297928418,0.14349941126313626,0.07104111504681332,上涨,159.88487491628743,0.01122144250844559,-0.003947794145199857,-0.01508580982414054,修复,263.9577426587153,大盘独涨
2025-10-30,4709.911,2.6088543920366063,0.0315019644461052,0.1345798803773688,0.06025835448589345,上涨,158.60767844719678,-0.017746270190329705,-0.014477805954010825,-0.02631752801925391,下跌,260.8854392036606,大盘独涨
2025-10-31,4640.6676,2.6812701511406214,0.010271084878319403,0.1386489400605242,0.04246070774356436,上涨,156.27588599468746,0.013506197543567966,0.013676000757710804,0.00048451680212502346,上涨,268.12701511406215,风险偏好
2025-11-03,4653.4028,2.694244615077955,0.022714943688404876,0.14759179730069705,0.04298453129101887,上涨,156.7047477091786,0.034612864984637115,0.014270699708276435,0.005088838777512983,上涨,269.4244615077955,风险偏好
2025-11-04,4618.699,2.6519435715426143,-0.00029302695415101,0.13461969449350297,0.0330914227202026,转弱,155.5360867405752,0.015764469838946527,-0.010029401041049657,-0.010526292898414669,修复,265.1943571542614,医疗修复
2025-11-05,4627.257,2.648886861597368,-0.002895364669095457,0.12765039174353277,0.032988507184115834,转弱,155.82427998077677,0.00629894213347848,-0.011451283709494664,-0.011478167125162586,修复,264.88868615973684,医疗修复
2025-11-06,4693.4032,2.6433950612187225,-0.0034141334439754534,0.14097972201285658,0.045499126489015884,转弱,158.05177328587405,0.0023028539663896286,-0.005823952146694178,-0.013432598425803577,修复,264.33950612187226,医疗修复
2025-11-07,4678.7944,2.6403423343635035,0.0134205168862358,0.1371018692647228,0.04006655079382426,上涨,157.55981752431094,0.006119714502499596,0.000236616399930778,-0.014575765152915698,修复,264.03423343635035,大盘独涨
2025-11-10,4695.0507,2.677545901781847,0.02200101720110359,0.14374873522122655,0.04140350909984347,上涨,158.1072533470136,0.03000776286055551,0.013157685567249278,-0.000906811926419504,修复,267.7545901781847,大盘独涨
2025-11-11,4652.1655,2.6856795666567406,0.024917271497624016,0.1284787236205045,0.02987466398951688,上涨,156.663081257192,0.044512099178751985,-0.002181651295975584,0.0021647616372473255,上涨,268.56795666567405,风险偏好
2025-11-12,4645.9079,2.7034776858938847,0.008601286081141302,0.12116406358067411,0.02658765396595064,上涨,156.4523546832395,0.030050550279338673,0.006468415185655774,0.008697155454572503,上涨,270.34776858938847,风险偏好
2025-11-13,4702.0738,2.7334054480468684,0.018112680829628802,0.12581980998030562,0.03699153904013919,上涨,158.34375836515565,0.039726463262305556,0.0031092135460781822,0.01980980208878602,上涨,273.34054480468683,风险偏好
2025-11-14,4628.1398,2.748415780037318,0.025232472969669795,0.10898456192994477,0.018982674553387424,上涨,155.8540085379689,0.06105488535437886,0.021688830357837086,0.0250381455627402,上涨,274.8415780037318,风险偏好
2025-11-17,4598.0525,2.701287985575732,0.013184111541879595,0.09416133574490271,0.010890481542801478,上涨,154.8408096041155,0.03723370395953007,-0.010982940788781703,0.0076494411127496775,上涨,270.1287985575732,风险偏好
2025-11-18,4568.1928,2.6765339281755063,-0.008611069123780957,0.07755326946835184,0.0031172988215710795,转弱,153.83527516914853,0.018224148937510343,-0.03371065087896452,-0.0010045141503451926,修复,267.65339281755064,医疗修复
2025-11-19,4588.2922,2.6347072359608723,-0.0009314610338002627,0.08640439879574013,0.006187086336625791,转弱,154.51212854752055,0.002221829019993571,-0.04886878068321554,-0.015787197692229582,修复,263.4707235960872,医疗修复
2025-11-20,4564.9483,2.6215586213709767,-0.008986822023979157,0.0687251928280681,-5.003682599036274e-06,下跌,153.72601564965402,0.0036300349671891663,-0.05089813746134453,-0.019841024642209715,修复,262.1558621370977,医疗修复
2025-11-21,4453.6076,2.5388633982685818,-0.04443037163969621,0.038604051001304596,-0.024984508224302426,下跌,149.97658387829233,-0.028358419856806538,-0.08098184638142836,-0.04943428276367923,下跌,253.88633982685818,防御状态
2025-11-24,4448.0478,2.568065529467176,-0.05682140439395211,0.016000488077003938,-0.026450536314731043,下跌,149.78935593053905,-0.024051166416872993,-0.07109951984120255,-0.037320027308464065,下跌,256.8065529467176,防御状态
2025-11-25,4490.4047,2.6023705986516967,-0.04296024295109968,0.004739751442628171,-0.01725577077074214,下跌,151.21573735796306,-0.008623785572214993,-0.07264469909296112,-0.023216144891185397,下跌,260.23705986516967,防御状态
2025-11-26,4517.6255,2.621343596138871,-0.04848781902364063,0.014606104019671218,-0.01153286650256835,下跌,152.13240603672904,-0.0069078596689838845,-0.056832030032939795,-0.015121576417297944,下跌,262.1343596138871,防御状态
2025-11-27,4515.4027,2.61483722127198,-0.0412976593400598,0.029473864251889248,-0.012484766612328113,下跌,152.0575525739667,0.0022932783269300483,-0.032869249832469194,-0.01701910165140963,修复,261.483722127198,医疗修复
2025-11-28,4526.6616,2.6182878229530293,-0.02456672397738624,0.014086619821487734,-0.01024929977865574,下跌,152.43669943913446,-0.023489736071838685,-0.029601893678967373,-0.01522913588618735,下跌,261.8287822953029,防御状态
2025-12-01,4576.4856,2.625307894234451,-0.01652923748616819,0.017729768979618976,0.00035403696896008086,转弱,154.11453771908353,-0.02558665997055698,-0.03350663989576608,-0.01202512938354705,下跌,262.5307894234451,防御状态
2025-12-02,4554.3347,2.5990876554440097,-0.013935590953209842,0.006769574652987886,-0.004598883280272248,下跌,153.36859945729557,-0.019931010850226638,-0.06377779599811173,-0.020805105143943292,下跌,259.908765544401,防御状态
2025-12-03,4531.0486,2.593397076475882,-0.02079166988131409,0.009040469148233754,-0.00983474604347978,下跌,152.58443299192302,-0.020948340952555378,-0.049694063373722175,-0.02211629494118983,下跌,259.3397076475882,防御状态
2025-12-04,4546.5664,2.583873251335143,-0.031285784268438754,0.01944845605760359,-0.006757431259165281,下跌,153.10699960360802,-0.02251718282931847,-0.048774181333258504,-0.024895525230974602,下跌,258.3873251335143,防御状态
2025-12-05,4584.5368,2.5954697923749976,-0.02014570249122294,0.050244633217405354,0.000738415836753159,转弱,154.3856643158948,-0.016994971221912847,-0.02887771439256892,-0.020043503959248365,下跌,259.5469792374998,防御状态
2025-12-08,4621.7545,2.5962197069087902,-0.015611375613047151,0.036192341055693245,0.008270351090858608,转弱,155.63898162786614,-0.030373408283658532,-0.04500871148126717,-0.01900501875736904,下跌,259.62197069087904,防御状态
2025-12-09,4598.2232,2.5699431252901204,-0.011595094800475159,0.02924404172618722,0.0026605203841811864,转弱,154.84655797828032,-0.043093912916310484,-0.0683725890851129,-0.02777897206943092,下跌,256.99431252901206,防御状态
2025-12-10,4591.8273,2.5762337022368245,-0.011640480432253075,0.0350675920951764,0.0007001001681377073,转弱,154.63117410996932,-0.04706677784728519,-0.04989690700631433,-0.024567118040828895,下跌,257.62337022368246,防御状态
2025-12-11,4552.1848,2.553780990433428,-0.03187721128494414,0.024029500930283776,-0.00832397658315609,下跌,153.29620092409746,-0.06571453120567594,-0.05584799646933625,-0.032145717480412506,下跌,255.3780990433428,防御状态
2025-12-12,4580.95,2.5564914817908386,-0.010196277994886871,0.007237302179655902,-0.0021768363791463408,下跌,154.2648777402983,-0.06983088208141253,-0.06134024816515571,-0.03009497616161161,下跌,255.64914817908385,防御状态
2025-12-15,4552.0596,2.5320259154321723,-0.010002691356829962,0.006647857871675322,-0.008577944864570197,下跌,153.29198477620386,-0.06265976491487801,-0.07371274310577092,-0.038151468116058074,下跌,253.20259154321724,防御状态
2025-12-16,4497.5545,2.492670000017198,-0.015463073274840644,-0.007831626688372673,-0.02032270949276782,下跌,151.4565090369527,-0.0686947870239184,-0.08729462504576124,-0.051670297576578816,下跌,249.26700000171982,防御状态
2025-12-17,4579.875,2.519450484328544,-0.0018344951962736555,0.012499246408077536,-0.0025960168847201093,下跌,154.2286767899341,-0.04374556309680244,-0.07922071494626837,-0.04016247415795837,下跌,251.94504843285438,防御状态
2025-12-18,4552.7926,2.5345221793023427,-0.002662834100443212,0.0003888356529948567,-0.008500383345957152,下跌,153.31666877305682,-0.03320026542954713,-0.06937638917317568,-0.03326079412690064,下跌,253.45221793023427,防御状态
2025-12-19,4568.1781,2.564382670394449,0.025725324341551836,0.015577457104752224,-0.005402706181968697,修复,153.83478014219935,0.010051455365133188,-0.05214755864239584,-0.020993090040242635,修复,256.4382670394449,医疗修复
2025-12-22,4611.6235,2.560011627782644,0.036774717214144825,0.024368272244761346,0.0036568148510871534,上涨,155.2978171365735,-0.0031361745220742643,-0.04152961583567549,-0.02197154885335617,下跌,256.0011627782644,大盘独涨
2025-12-23,4620.7341,2.5510707231634857,0.0290239763912592,0.021696795300410576,0.005281802377103961,上涨,155.60461934902742,-0.01971274787487598,-0.04280565304187334,-0.024678854661296157,下跌,255.10707231634856,大盘独涨
2025-12-24,4634.0586,2.559872721081665,0.025773074815519825,0.025284537751975034,0.007763070025904151,上涨,156.0533259193787,-0.023450140282162968,-0.01931340995094255,-0.020999201389293787,下跌,255.9872721081665,大盘独涨
2025-12-25,4642.5357,2.5743565783282163,0.028155406825619567,0.016746323775794325,0.009326844252639743,上涨,156.33879482759477,-0.015481133056562513,-0.030734962195824278,-0.014947433018305034,下跌,257.4356578328216,大盘独涨
2025-12-26,4657.24,2.5649546733582835,0.02884651240552194,0.013878888317427673,0.012289839804291658,上涨,156.83396658056228,-0.02036947547447021,-0.030460449216174412,-0.018040338525737498,下跌,256.4954673358284,大盘独涨
2025-12-29,4639.3721,2.538132782820887,0.013741220992807168,0.0196313063638196,0.008079902222484225,上涨,156.23225964008577,-0.033205671458579555,-0.0253354073903318,-0.0278995279623655,下跌,253.81327828208867,大盘独涨
2025-12-30,4651.2818,2.524695414753165,0.021286775431766047,0.006759446558705751,0.010553448836140511,上涨,156.63332239222748,-0.0286224439314402,-0.03297493695168585,-0.032514342830714416,下跌,252.4695414753165,大盘独涨
2025-12-31,4629.9395,2.5182699295084117,0.021825168681704366,-0.002317326063442815,0.0059557202532511955,上涨,155.91461398017395,-0.028968624839185497,-0.04332178062799674,-0.03427327994312512,下跌,251.82699295084117,大盘独涨
2026-01-05,4717.7457,2.618391004588913,0.03765023645096233,0.0017546940406609757,0.0250028668621054,上涨,158.87151434098124,0.013358918915985507,-0.007177998021447807,0.004243476013876535,上涨,261.8391004588913,风险偏好
2026-01-06,4790.6938,2.6403532685576345,0.04496790166456943,0.037657775054122045,0.04019709622851986,上涨,161.3280636872712,0.01729300657418409,0.006123881048683444,0.012562744580633334,上涨,264.03532685576346,风险偏好
2026-01-07,4776.6658,2.657227346773692,0.03351785561089393,0.03976668589110721,0.036465995897890346,上涨,160.85566654149557,0.023498642931703673,0.022191549747427874,0.01865827595837577,上涨,265.7227346773692,风险偏好
2026-01-08,4737.6536,2.688398750108662,0.030322668982227574,0.043751130739629884,0.02726316213078661,上涨,159.54191889889302,0.046092702851223244,0.04556964157907428,0.02983699004711915,上涨,268.8398750108662,风险偏好
2026-01-09,4758.9221,2.7464509570232103,0.03638960899073873,0.03313605300267919,0.031305939314697495,上涨,160.25814207360995,0.06607213260139955,0.04642377274203091,0.0512570966481094,上涨,274.64509570232104,风险偏好
2026-01-12,4789.9155,2.777847366363326,0.05222342906641231,0.037132533022427694,0.03737995856497078,上涨,161.30185419920753,0.08773907268057046,0.05663117770369208,0.06226575151647795,上涨,277.7847366363326,风险偏好
2026-01-13,4761.0324,2.809255793569213,0.03931114725111606,0.054671041125577524,0.030206826497579664,上涨,160.32920706482255,0.0988715642429252,0.08454281394652474,0.07277923789498875,上涨,280.9255793569213,风险偏好
2026-01-14,4741.9306,2.817851688475958,0.04171100923195303,0.04488775235912423,0.025320260147723372,上涨,159.68594816838848,0.11288422101122153,0.08199153872281295,0.07460135649993127,上涨,281.7851688475958,风险偏好
2026-01-15,4751.4293,2.7823686030471446,0.05644729819282901,0.031154905252891663,0.0268428775962406,上涨,160.00581976580645,0.1162201988341609,0.058486452588826454,0.0600338949502095,上涨,278.23686030471447,风险偏好
2026-01-16,4731.8728,2.7450894465375457,0.03318819836785947,0.030332210505229273,0.022103633477153384,上涨,159.3472487092509,0.08955880006871286,0.04421035034998422,0.04505995033730459,上涨,274.50894465375455,风险偏好
2026-01-19,4734.4556,2.7389571946529454,0.03990144422568265,0.027811835271468244,0.02219008660235633,上涨,159.4342252809724,0.08066018006079378,0.04857457034685675,0.041886610798028245,上涨,273.8957194652945,风险偏好
2026-01-20,4718.8782,2.721953770671826,0.03298910346774786,0.012486301633655161,0.01861355035731105,上涨,158.90965162124863,0.06144601665598515,0.041711603946843034,0.034703613504838415,上涨,272.1953770671826,风险偏好
2026-01-21,4723.0692,2.7329055018009436,0.024166261621314078,0.0014950322715010511,0.019492356453478132,上涨,159.05078481471494,0.0675363627813097,0.038593410554024654,0.038198754956007885,上涨,273.2905501800944,风险偏好
2026-01-22,4723.7091,2.7256936789949386,0.022285419972553733,0.006763913603083482,0.019514080694823077,上涨,159.07233364088987,0.06845084859698036,0.038356290442169705,0.03479939603313098,上涨,272.56936789949384,风险偏好
2026-01-23,4702.4966,2.772999788140287,0.014768479621729558,-0.009549862887059835,0.015101367252155162,上涨,158.35799628312216,0.08325689996359098,0.05054686413409848,0.05187097092207593,上涨,277.2999788140287,风险偏好
2026-01-26,4706.964,2.7886375720291805,0.013877825430615331,-0.0006257018444721929,0.016076492633782635,上涨,158.5084373302449,0.08323671845029246,0.06891269230714947,0.056601847860739296,上涨,278.86375720291807,风险偏好
2026-01-27,4705.6918,2.7589599237339337,0.01040354372976271,0.014011820195870106,0.015564283358058928,上涨,158.4655956101953,0.07563691179058529,0.02897498879785121,0.04484451865570027,上涨,275.89599237339337,风险偏好
2026-01-28,4717.9914,2.712623181080167,0.01694610785800088,0.013879864429531041,0.017982236965131015,上涨,158.87978836284586,0.06874754521918724,0.006821416993601392,0.02717719596902679,上涨,271.2623181080167,风险偏好
2026-01-29,4753.8697,2.698851936404616,0.022055834157371557,0.029265968620167948,0.02522520597892086,上涨,160.08800097442858,0.06898120091388438,0.017688296751621868,0.02166004336769123,上涨,269.8851936404616,风险偏好
2026-01-30,4706.3401,2.6706306455792364,0.016501425126613345,0.017090708382957898,0.014686488523029562,上涨,158.48742730891263,0.06050213850608421,0.008208649564125148,0.010838099600348539,上涨,267.0630645579236,风险偏好
2026-02-02,4605.9799,2.6038900962767184,-0.023690509643196744,-0.018626846293538057,-0.006639105969568404,下跌,155.10776719845697,-0.005538098888508536,-0.01494478276122313,-0.014177629932753066,下跌,260.38900962767184,防御状态
2026-02-03,4660.1074,2.6492408350229186,-0.027258348258450638,-0.003993977593886089,0.005101957532940515,转弱,156.93052714342207,0.003366052024598609,0.003370207167306738,0.0029356644894895645,上涨,264.92408350229186,医疗独立行情
2026-02-04,4698.6832,2.66766874979734,-0.016325739179826937,0.0007736870658288098,0.013408835956109533,转弱,158.22957888394188,0.003929435332782338,-0.003688882412037686,0.009974949879557604,上涨,266.76687497973404,医疗独立行情
2026-02-05,4670.4188,2.667630467439466,-0.014191582094562394,0.003923613637563106,0.007246699340429874,转弱,157.27776665931538,-0.007725149652132668,-0.0067204961609559355,0.010075493049094941,转弱,266.76304674394663,防御状态
2026-02-06,4643.5959,2.6747370242787283,-0.024233680984187433,-0.0004976422369457056,0.0014702563682298386,转弱,156.3744973834795,-0.026111492200905917,-0.010630996425499806,0.01295005233098645,转弱,267.4737024278728,防御状态
