horizon_sessions,factor,factor_label,target,version,decile,average_target
120,risk_volatility_60d,60日波动率风险,回撤风险,中性化,10,0.23935595088125955
120,risk_drawdown_60d,距60日高点回撤风险,回撤风险,原始,1,0.18637603577198916
120,risk_drawdown_60d,距60日高点回撤风险,回撤风险,原始,2,0.16243422045955885
120,risk_drawdown_60d,距60日高点回撤风险,回撤风险,原始,3,0.16335702937495547
120,risk_drawdown_60d,距60日高点回撤风险,回撤风险,原始,4,0.16880223431249414
120,risk_drawdown_60d,距60日高点回撤风险,回撤风险,原始,5,0.16798865792342635
120,risk_drawdown_60d,距60日高点回撤风险,回撤风险,原始,6,0.17622148193576823
120,risk_drawdown_60d,距60日高点回撤风险,回撤风险,原始,7,0.17904706329049694
120,risk_drawdown_60d,距60日高点回撤风险,回撤风险,原始,8,0.1819511517549945
120,risk_drawdown_60d,距60日高点回撤风险,回撤风险,原始,9,0.1850275342241224
120,risk_drawdown_60d,距60日高点回撤风险,回撤风险,原始,10,0.20837952196959983
120,risk_drawdown_60d,距60日高点回撤风险,回撤风险,中性化,1,0.18951477896067598
120,risk_drawdown_60d,距60日高点回撤风险,回撤风险,中性化,2,0.17372187678819512
120,risk_drawdown_60d,距60日高点回撤风险,回撤风险,中性化,3,0.16487681999388298
120,risk_drawdown_60d,距60日高点回撤风险,回撤风险,中性化,4,0.17044638578934054
120,risk_drawdown_60d,距60日高点回撤风险,回撤风险,中性化,5,0.1672709173946604
120,risk_drawdown_60d,距60日高点回撤风险,回撤风险,中性化,6,0.1668554981776538
120,risk_drawdown_60d,距60日高点回撤风险,回撤风险,中性化,7,0.17044643237788787
120,risk_drawdown_60d,距60日高点回撤风险,回撤风险,中性化,8,0.1855646780707318
120,risk_drawdown_60d,距60日高点回撤风险,回撤风险,中性化,9,0.18912213554464444
120,risk_drawdown_60d,距60日高点回撤风险,回撤风险,中性化,10,0.2027193759625481
120,risk_max_return_20d,20日最大单日涨幅风险,回撤风险,原始,1,0.13311462577405717
120,risk_max_return_20d,20日最大单日涨幅风险,回撤风险,原始,2,0.14385960774741105
120,risk_max_return_20d,20日最大单日涨幅风险,回撤风险,原始,3,0.15826783911276834
120,risk_max_return_20d,20日最大单日涨幅风险,回撤风险,原始,4,0.15944844049028445
120,risk_max_return_20d,20日最大单日涨幅风险,回撤风险,原始,5,0.17607507714498055
120,risk_max_return_20d,20日最大单日涨幅风险,回撤风险,原始,6,0.17796032935922512
120,risk_max_return_20d,20日最大单日涨幅风险,回撤风险,原始,7,0.19533487733345187
120,risk_max_return_20d,20日最大单日涨幅风险,回撤风险,原始,8,0.2082019976540333
120,risk_max_return_20d,20日最大单日涨幅风险,回撤风险,原始,9,0.2019686508463571
120,risk_max_return_20d,20日最大单日涨幅风险,回撤风险,原始,10,0.22602519819766265
120,risk_max_return_20d,20日最大单日涨幅风险,回撤风险,中性化,1,0.1530251936972766
120,risk_max_return_20d,20日最大单日涨幅风险,回撤风险,中性化,2,0.1484803254807415
120,risk_max_return_20d,20日最大单日涨幅风险,回撤风险,中性化,3,0.15507434169779938
120,risk_max_return_20d,20日最大单日涨幅风险,回撤风险,中性化,4,0.1559442079204761
120,risk_max_return_20d,20日最大单日涨幅风险,回撤风险,中性化,5,0.17094042690252026
120,risk_max_return_20d,20日最大单日涨幅风险,回撤风险,中性化,6,0.18118532462404868
120,risk_max_return_20d,20日最大单日涨幅风险,回撤风险,中性化,7,0.1901872737876551
120,risk_max_return_20d,20日最大单日涨幅风险,回撤风险,中性化,8,0.19512280870053952
120,risk_max_return_20d,20日最大单日涨幅风险,回撤风险,中性化,9,0.20080322028787942
120,risk_max_return_20d,20日最大单日涨幅风险,回撤风险,中性化,10,0.22923170706778678
120,risk_downside_volatility_60d,60日下行波动率风险,回撤风险,原始,1,0.12504885786241596
120,risk_downside_volatility_60d,60日下行波动率风险,回撤风险,原始,2,0.1458128658337765
120,risk_downside_volatility_60d,60日下行波动率风险,回撤风险,原始,3,0.16059174164531018
120,risk_downside_volatility_60d,60日下行波动率风险,回撤风险,原始,4,0.17085582029458293
120,risk_downside_volatility_60d,60日下行波动率风险,回撤风险,原始,5,0.18205000338413924
120,risk_downside_volatility_60d,60日下行波动率风险,回撤风险,原始,6,0.1957583865409125
120,risk_downside_volatility_60d,60日下行波动率风险,回撤风险,原始,7,0.1877421994135723
120,risk_downside_volatility_60d,60日下行波动率风险,回撤风险,原始,8,0.19200311014359883
120,risk_downside_volatility_60d,60日下行波动率风险,回撤风险,原始,9,0.19104385141506078
120,risk_downside_volatility_60d,60日下行波动率风险,回撤风险,原始,10,0.2302657617883989
120,risk_downside_volatility_60d,60日下行波动率风险,回撤风险,中性化,1,0.14786836173913068
120,risk_downside_volatility_60d,60日下行波动率风险,回撤风险,中性化,2,0.16023768573834568
120,risk_downside_volatility_60d,60日下行波动率风险,回撤风险,中性化,3,0.16972137806758542
120,risk_downside_volatility_60d,60日下行波动率风险,回撤风险,中性化,4,0.16548529180368315
120,risk_downside_volatility_60d,60日下行波动率风险,回撤风险,中性化,5,0.1711386441419041
120,risk_downside_volatility_60d,60日下行波动率风险,回撤风险,中性化,6,0.1792293191949612
120,risk_downside_volatility_60d,60日下行波动率风险,回撤风险,中性化,7,0.18807242118447573
120,risk_downside_volatility_60d,60日下行波动率风险,回撤风险,中性化,8,0.18045028539664304
120,risk_downside_volatility_60d,60日下行波动率风险,回撤风险,中性化,9,0.19726531172150913
120,risk_downside_volatility_60d,60日下行波动率风险,回撤风险,中性化,10,0.2217736210892586
120,risk_residual_volatility_60d,60日残差波动率风险,回撤风险,原始,1,0.11878697341827553
120,risk_residual_volatility_60d,60日残差波动率风险,回撤风险,原始,2,0.13480801598824632
120,risk_residual_volatility_60d,60日残差波动率风险,回撤风险,原始,3,0.15371073149285425
120,risk_residual_volatility_60d,60日残差波动率风险,回撤风险,原始,4,0.16872742515337508
120,risk_residual_volatility_60d,60日残差波动率风险,回撤风险,原始,5,0.1695473063832151
120,risk_residual_volatility_60d,60日残差波动率风险,回撤风险,原始,6,0.18336665230888136
120,risk_residual_volatility_60d,60日残差波动率风险,回撤风险,原始,7,0.19125733759808444
120,risk_residual_volatility_60d,60日残差波动率风险,回撤风险,原始,8,0.20964250607568324
120,risk_residual_volatility_60d,60日残差波动率风险,回撤风险,原始,9,0.20885768864848245
120,risk_residual_volatility_60d,60日残差波动率风险,回撤风险,原始,10,0.24149783632455932
120,risk_residual_volatility_60d,60日残差波动率风险,回撤风险,中性化,1,0.1423601556768569
120,risk_residual_volatility_60d,60日残差波动率风险,回撤风险,中性化,2,0.14263497109690174
120,risk_residual_volatility_60d,60日残差波动率风险,回撤风险,中性化,3,0.15778693651497308
120,risk_residual_volatility_60d,60日残差波动率风险,回撤风险,中性化,4,0.16207015393064172
120,risk_residual_volatility_60d,60日残差波动率风险,回撤风险,中性化,5,0.17181803988327163
120,risk_residual_volatility_60d,60日残差波动率风险,回撤风险,中性化,6,0.1821670438041951
120,risk_residual_volatility_60d,60日残差波动率风险,回撤风险,中性化,7,0.18799510388475899
120,risk_residual_volatility_60d,60日残差波动率风险,回撤风险,中性化,8,0.18908649568613747
120,risk_residual_volatility_60d,60日残差波动率风险,回撤风险,中性化,9,0.20519743505185573
120,risk_residual_volatility_60d,60日残差波动率风险,回撤风险,中性化,10,0.2399330714819706
120,risk_liquidity_pressure_60d,60日流动性压力,回撤风险,原始,1,0.1970746779298209
120,risk_liquidity_pressure_60d,60日流动性压力,回撤风险,原始,2,0.1878339796040033
120,risk_liquidity_pressure_60d,60日流动性压力,回撤风险,原始,3,0.17926060678697173
120,risk_liquidity_pressure_60d,60日流动性压力,回撤风险,原始,4,0.18213109977734016
120,risk_liquidity_pressure_60d,60日流动性压力,回撤风险,原始,5,0.1860273977930566
120,risk_liquidity_pressure_60d,60日流动性压力,回撤风险,原始,6,0.17513512717975757
120,risk_liquidity_pressure_60d,60日流动性压力,回撤风险,原始,7,0.1807343155932897
120,risk_liquidity_pressure_60d,60日流动性压力,回撤风险,原始,8,0.16782872394427312
120,risk_liquidity_pressure_60d,60日流动性压力,回撤风险,原始,9,0.1607152331733493
120,risk_liquidity_pressure_60d,60日流动性压力,回撤风险,原始,10,0.16271512719885578
120,risk_liquidity_pressure_60d,60日流动性压力,回撤风险,中性化,1,0.1880407380888096
120,risk_liquidity_pressure_60d,60日流动性压力,回撤风险,中性化,2,0.18656478585122302
120,risk_liquidity_pressure_60d,60日流动性压力,回撤风险,中性化,3,0.18097000133928473
120,risk_liquidity_pressure_60d,60日流动性压力,回撤风险,中性化,4,0.1902530233137249
120,risk_liquidity_pressure_60d,60日流动性压力,回撤风险,中性化,5,0.17990267435351034
120,risk_liquidity_pressure_60d,60日流动性压力,回撤风险,中性化,6,0.16643975566524527
120,risk_liquidity_pressure_60d,60日流动性压力,回撤风险,中性化,7,0.1808342370070251
120,risk_liquidity_pressure_60d,60日流动性压力,回撤风险,中性化,8,0.1644294043258959
120,risk_liquidity_pressure_60d,60日流动性压力,回撤风险,中性化,9,0.16630976627072805
120,risk_liquidity_pressure_60d,60日流动性压力,回撤风险,中性化,10,0.17636277315563445
120,risk_cvar_60d,60日尾部损失（CVaR）,回撤风险,原始,1,0.12128529457141649
120,risk_cvar_60d,60日尾部损失（CVaR）,回撤风险,原始,2,0.14526945035102456
120,risk_cvar_60d,60日尾部损失（CVaR）,回撤风险,原始,3,0.15707477014650081
120,risk_cvar_60d,60日尾部损失（CVaR）,回撤风险,原始,4,0.17404395954561272
120,risk_cvar_60d,60日尾部损失（CVaR）,回撤风险,原始,5,0.17615660093721194
120,risk_cvar_60d,60日尾部损失（CVaR）,回撤风险,原始,6,0.19419360926528206
120,risk_cvar_60d,60日尾部损失（CVaR）,回撤风险,原始,7,0.19415539347073305
120,risk_cvar_60d,60日尾部损失（CVaR）,回撤风险,原始,8,0.18297416115157986
120,risk_cvar_60d,60日尾部损失（CVaR）,回撤风险,原始,9,0.20230014137160854
120,risk_cvar_60d,60日尾部损失（CVaR）,回撤风险,原始,10,0.22497635809840075
120,risk_cvar_60d,60日尾部损失（CVaR）,回撤风险,中性化,1,0.14342311418824868
120,risk_cvar_60d,60日尾部损失（CVaR）,回撤风险,中性化,2,0.16270209584141057
120,risk_cvar_60d,60日尾部损失（CVaR）,回撤风险,中性化,3,0.17280251274391056
120,risk_cvar_60d,60日尾部损失（CVaR）,回撤风险,中性化,4,0.16434132386024775
120,risk_cvar_60d,60日尾部损失（CVaR）,回撤风险,中性化,5,0.15616530131905318
120,risk_cvar_60d,60日尾部损失（CVaR）,回撤风险,中性化,6,0.18042600157039876
120,risk_cvar_60d,60日尾部损失（CVaR）,回撤风险,中性化,7,0.1896812002668488
120,risk_cvar_60d,60日尾部损失（CVaR）,回撤风险,中性化,8,0.18936125983880517
120,risk_cvar_60d,60日尾部损失（CVaR）,回撤风险,中性化,9,0.19339394316655562
120,risk_cvar_60d,60日尾部损失（CVaR）,回撤风险,中性化,10,0.22121623058914075
